42377.0	6.319522	1.058602	2	
25607.0	8.680527	0.086955	1	
77450.0	14.856391	1.129823	2	
58732.0	2.454285	0.22238	2	
46426.0	7.292202	0.548607	2	
32688.0	8.745137	0.857348	1	
64890.0	8.579001	0.683048	2	
8554.0	2.507302	0.869177	1	
28861.0	11.415476	1.505466	1	
42050.0	4.83854	1.680892	2	
32193.0	10.339507	0.583646	1	
64895.0	6.573742	1.151433	2	
2355.0	6.539397	0.462065	1	
0.0	2.209159	0.723567	1	
70406.0	11.196378	0.836326	2	
57399.0	4.229595	0.128253	2	
41732.0	9.505944	0.005273	2	
11429.0	8.652725	1.348934	1	
75270.0	17.101108	0.490712	2	
5459.0	7.871839	0.717662	1	
73520.0	8.262131	1.361646	2	
40279.0	9.015635	1.658555	2	
21540.0	9.215351	0.806762	1	
17694.0	6.375007	0.033678	1	
22329.0	2.262014	1.022169	1	
46570.0	5.67711	0.709469	2	
42403.0	11.293017	0.207976	2	
33654.0	6.590043	1.353117	1	
9171.0	4.71196	0.194167	1	
28122.0	8.768099	1.108041	1	
34095.0	11.502519	0.545097	1	
1774.0	4.682812	0.578112	1	
40131.0	12.446578	0.300754	2	
13994.0	12.908384	1.657722	1	
77064.0	12.601108	0.974527	2	
11210.0	3.929456	0.025466	1	
6122.0	9.751503	1.18205	1	
15341.0	3.043767	0.888168	1	
44373.0	4.391522	0.8071	2	
28454.0	11.695276	0.679015	1	
63771.0	7.879742	0.154263	2	
9217.0	5.613163	0.933632	1	
69076.0	9.140172	0.8513	2	
24489.0	4.258644	0.206892	1	
16871.0	6.799831	1.221171	1	
39776.0	8.752758	0.484418	1	
5901.0	1.123033	1.180352	1	
40987.0	10.833248	1.585426	2	
7479.0	3.051618	0.026781	1	
38768.0	5.308409	0.030683	1	
4933.0	1.841792	0.028099	1	
32311.0	2.261978	1.605603	1	
26501.0	11.573696	1.061347	1	
37433.0	8.038764	1.08391	1	
23503.0	10.734007	0.103715	1	
68607.0	9.661909	0.350772	2	
27742.0	9.00585	0.548737	1	
11303.0	0.0	0.539131	1	
0.0	5.75714	1.062373	1	
32729.0	9.164656	1.624565	1	
24619.0	1.31834	1.436243	1	
42414.0	14.075597	0.695934	2	
20210.0	10.10755	1.308398	1	
33225.0	7.960293	1.21976	1	
54483.0	6.317292	0.018209	2	
18475.0	12.664194	0.595653	1	
33926.0	2.906644	0.581657	1	
43865.0	2.388241	0.913938	2	
26547.0	6.024471	0.486215	1	
44404.0	7.226764	1.255329	2	
16674.0	4.183997	1.27529	1	
8123.0	11.850211	1.096981	1	
42747.0	11.661797	1.167935	2	
56054.0	3.574967	0.494666	2	
10933.0	0.0	0.107475	1	
18121.0	7.937657	0.904799	1	
11272.0	3.365027	1.014085	1	
16297.0	0.0	0.367491	1	
28168.0	13.860672	1.29327	1	
40963.0	10.306714	1.211594	2	
31685.0	7.228002	0.67067	1	
55164.0	4.50874	1.036192	2	
17595.0	0.366328	0.163652	1	
1862.0	3.299444	0.575152	1	
57087.0	0.573287	0.607915	2	
63082.0	9.183738	0.01228	2	
51213.0	7.842646	1.060636	2	
6487.0	4.750964	0.55824	1	
4805.0	11.438702	1.556334	1	
30302.0	8.243063	1.122768	1	
68680.0	7.949017	0.271865	2	
17591.0	7.875477	0.227085	1	
74391.0	9.569087	0.364856	2	
37217.0	7.750103	0.869094	1	
42814.0	0.0	1.515293	2	
14738.0	3.39603	0.633977	1	
19896.0	11.916091	0.025294	1	
14673.0	0.460758	0.689586	1	
32011.0	13.087566	0.476002	1	
58736.0	4.589016	1.6726	2	
54744.0	8.397217	1.534103	2	
29482.0	5.562772	1.689388	1	
27698.0	10.905159	0.619091	1	
11443.0	1.311441	1.169887	1	
56117.0	10.64717	0.980141	2	
39514.0	0.0	0.481918	1	
26627.0	8.503025	0.830861	1	
16525.0	0.43688	1.395314	1	
24368.0	6.127867	1.102179	1	
22160.0	12.112492	0.35968	1	
6030.0	1.264968	1.141582	1	
6468.0	6.067568	1.327047	1	
22945.0	8.010964	1.681648	1	
18520.0	3.791084	0.304072	1	
34914.0	11.773195	1.262621	1	
6121.0	8.339588	1.443357	1	
38063.0	2.563092	1.464013	1	
23410.0	5.954216	0.953782	1	
35073.0	9.288374	0.767318	1	
52914.0	3.976796	1.043109	2	
16801.0	8.585227	1.455708	1	
9533.0	1.271946	0.796506	1	
16721.0	0.0	0.242778	1	
5832.0	0.0	0.089749	1	
44591.0	11.521298	0.30086	2	
10143.0	1.139447	0.415373	1	
21609.0	5.69909	1.391892	1	
23817.0	2.449378	1.32256	1	
15640.0	0.0	1.22838	1	
8847.0	3.168365	0.053993	1	
50939.0	10.42861	1.126257	2	
28521.0	2.94307	1.446816	1	
32901.0	10.441348	0.975283	1	
42850.0	12.478764	1.628726	2	
13499.0	5.856902	0.363883	1	
40345.0	2.47642	0.096075	2	
43547.0	1.826637	0.811457	2	
70758.0	4.324451	0.328235	2	
19780.0	1.376085	1.178359	1	
44484.0	5.342462	0.394527	2	
54462.0	11.835521	0.693301	2	
20085.0	12.423687	1.424264	1	
42291.0	12.161273	0.071131	2	
47550.0	8.14836	1.649194	2	
11938.0	1.531067	1.549756	1	
40699.0	3.200912	0.309679	2	
70908.0	8.862691	0.530506	2	
73989.0	6.370551	0.36935	2	
11872.0	2.468841	0.14506	1	
48463.0	11.054212	0.141508	2	
15987.0	2.03708	0.715243	1	
70036.0	13.36403	0.549972	2	
32967.0	10.249135	0.192735	1	
63249.0	10.464252	1.669767	2	
42795.0	9.424574	0.013725	2	
14459.0	4.458902	0.268444	1	
19973.0	0.0	0.575976	1	
5494.0	9.686082	1.029808	1	
67902.0	13.649402	1.052618	2	
25621.0	13.181148	0.273014	1	
27545.0	3.877472	0.4016	1	
58656.0	1.413952	0.45138	2	
7327.0	4.248986	1.430249	1	
64555.0	8.779183	0.845947	2	
8998.0	4.156252	0.097109	1	
11752.0	5.580018	0.158401	1	
76319.0	15.04044	1.366898	2	
27665.0	12.79387	1.307323	1	
67417.0	3.254877	0.669546	2	
21808.0	10.725607	0.588588	1	
15326.0	8.256473	0.765891	1	
20057.0	8.033892	1.618562	1	
79341.0	10.702532	0.204792	2	
15636.0	5.062996	1.132555	1	
35602.0	10.772286	0.668721	1	
28544.0	1.892354	0.837028	1	
57663.0	1.019966	0.37232	2	
78727.0	15.546043	0.729742	2	
68255.0	11.638205	0.409125	2	
14964.0	3.427886	0.975616	1	
21835.0	11.246174	1.475586	1	
7487.0	0.0	0.645045	1	
8700.0	0.0	1.424017	1	
26226.0	8.242553	0.279069	1	
65899.0	8.70006	0.101807	2	
6543.0	0.812344	0.260334	1	
46556.0	2.448235	1.176829	2	
71038.0	13.230078	0.616147	2	
47657.0	0.236133	0.34084	2	
19600.0	11.155826	0.335131	1	
37422.0	11.029636	0.505769	1	
1363.0	2.901181	1.646633	1	
26535.0	3.924594	1.14312	1	
47707.0	2.524806	1.292848	2	
38055.0	3.527474	1.449158	1	
6286.0	3.384281	0.889268	1	
10747.0	0.0	1.107592	1	
44883.0	11.89889	0.406441	2	
56823.0	3.529892	1.375844	2	
68086.0	11.442677	0.696919	2	
70242.0	10.308145	0.422722	2	
11409.0	8.540529	0.727373	1	
67671.0	7.156949	1.691682	2	
61238.0	0.720675	0.847574	2	
17774.0	0.229405	1.038603	1	
53376.0	3.399331	0.077501	2	
30930.0	6.157239	0.580133	1	
28987.0	1.239698	0.719989	1	
13655.0	6.036854	0.016548	1	
7227.0	5.258665	0.933722	1	
40409.0	12.393001	1.571281	2	
13605.0	9.627613	0.935842	1	
26400.0	11.130453	0.59761	1	
13491.0	8.842595	0.349768	1	
30232.0	10.69001	1.456595	1	
43253.0	5.714718	1.67478	2	
55536.0	3.052505	1.335804	2	
8807.0	0.0	0.059025	1	
25783.0	9.945307	1.287952	1	
22812.0	2.719723	1.142148	1	
77826.0	11.154055	1.608486	2	
38172.0	2.687918	0.660836	1	
31676.0	10.037847	0.962245	1	
74038.0	12.404762	1.11208	2	
44738.0	10.237305	0.633422	2	
17410.0	4.745392	0.66252	1	
5688.0	4.639461	1.569431	1	
36642.0	3.14931	0.639669	1	
29956.0	13.406875	1.639194	1	
60350.0	6.068668	0.881241	2	
23758.0	9.477022	0.899002	1	
25780.0	3.89762	0.560201	1	
11342.0	5.463615	1.203677	1	
36109.0	3.369267	1.575043	1	
14292.0	5.234562	0.825954	1	
11160.0	0.0	0.72217	1	
23762.0	12.979069	0.504068	1	
39567.0	5.376564	0.557476	1	
25647.0	13.52791	1.586732	1	
14814.0	2.196889	0.784587	1	
73590.0	10.691748	0.007509	2	
35187.0	1.659242	0.447066	1	
49459.0	8.369667	0.656697	2	
31657.0	13.157197	0.143248	1	
6259.0	8.199667	0.908508	1	
33101.0	4.441669	0.439381	1	
27107.0	9.846492	0.644523	1	
17824.0	0.01954	0.977949	1	
43536.0	8.253774	0.7487	2	
67705.0	6.03862	1.509646	2	
35283.0	6.091587	1.694641	1	
71308.0	8.98682	1.225165	2	
31054.0	11.508473	1.624296	1	
52387.0	8.807734	0.713922	2	
40328.0	0.0	0.816676	2	
34844.0	8.889202	1.665414	1	
11607.0	3.178117	0.542752	1	
64306.0	7.013795	0.139909	2	
32721.0	9.605014	0.065254	1	
33170.0	1.23054	1.331674	1	
37192.0	10.412811	0.890803	1	
13089.0	0.0	0.567161	1	
66491.0	9.699991	0.122011	2	
15941.0	0.0	0.061191	1	
4272.0	4.455293	0.272135	1	
48812.0	3.020977	1.502803	2	
28818.0	8.099278	0.216317	1	
35394.0	1.157764	1.603217	1	
71791.0	10.105396	0.121067	2	
40668.0	11.230148	0.408603	2	
39580.0	9.070058	0.011379	1	
11786.0	0.56646	0.478837	1	
19251.0	0.0	0.4873	1	
56594.0	8.956369	1.193484	2	
54495.0	1.523057	0.620528	2	
11844.0	2.749006	0.169855	1	
45465.0	9.235393	0.18835	2	
31033.0	10.555573	0.403927	1	
16633.0	6.956372	1.519308	1	
13887.0	0.636281	1.273984	1	
52603.0	3.574737	0.075163	2	
72000.0	9.032486	1.461809	2	
68497.0	5.958993	0.023012	2	
35135.0	2.4353	1.211744	1	
26397.0	10.539731	1.638248	1	
7313.0	7.646702	0.056513	1	
91273.0	20.919349	0.644571	2	
24743.0	1.424726	0.838447	1	
31690.0	6.748663	0.890223	1	
15432.0	2.289167	0.114881	1	
58394.0	5.548377	0.402238	2	
33962.0	6.057227	0.432666	1	
31442.0	10.828595	0.559955	1	
31044.0	11.31816	0.271094	1	
29938.0	13.265311	0.633903	1	
9875.0	0.0	1.496715	1	
51542.0	6.517133	0.402519	2	
11878.0	4.934374	1.520028	1	
69241.0	10.151738	0.896433	2	
37776.0	2.425781	1.559467	1	
68997.0	9.778962	1.195498	2	
67416.0	12.21995	0.657677	2	
59225.0	7.394151	0.954434	2	
29138.0	8.518535	0.742546	1	
5962.0	2.7987	0.662632	1	
10847.0	0.63793	0.617373	1	
70527.0	10.75049	0.097415	2	
9610.0	0.625382	0.140969	1	
64734.0	10.027968	0.282787	2	
25941.0	9.817347	0.364197	1	
2763.0	0.646828	1.266069	1	
55601.0	3.347111	0.914294	2	
31128.0	11.816892	0.193798	1	
5181.0	0.0	1.480198	1	
69982.0	10.945666	0.993219	2	
52440.0	10.244706	0.280539	2	
57350.0	2.579801	1.149172	2	
57869.0	2.63041	0.098869	2	
56557.0	11.7462	1.695517	2	
42342.0	8.104232	1.326277	2	
15560.0	12.409743	0.790295	1	
34826.0	12.167844	1.328086	1	
8569.0	3.198408	0.299287	1	
77623.0	16.055513	0.541052	2	
78184.0	7.138659	0.158481	2	
7036.0	4.831041	0.761419	1	
69616.0	10.08289	1.373611	2	
21546.0	10.066867	0.78847	1	
36715.0	8.129538	0.329913	1	
20522.0	3.012463	1.138108	1	
42349.0	3.720391	0.845974	2	
9037.0	0.773493	1.148256	1	
26728.0	10.962941	1.037324	1	
587.0	0.177621	0.162614	1	
48915.0	3.085853	0.967899	2	
9824.0	8.426781	0.202558	1	
4135.0	1.825927	1.128347	1	
9666.0	2.185155	1.010173	1	
59333.0	7.184595	1.261338	2	
36198.0	0.0	0.116525	1	
34909.0	8.901752	1.033527	1	
47516.0	2.451497	1.358795	2	
55807.0	3.213631	0.432044	2	
14036.0	3.974739	0.723929	1	
42856.0	9.601306	0.619232	2	
64007.0	8.363897	0.445341	2	
59428.0	6.381484	1.365019	2	
13730.0	0.0	1.403914	1	
41740.0	9.609836	1.438105	2	
63546.0	9.904741	0.985862	2	
30417.0	7.185807	1.489102	1	
69636.0	5.466703	1.216571	2	
64660.0	0.0	0.915898	2	
14883.0	4.575443	0.535671	1	
7965.0	3.277076	1.010868	1	
68620.0	10.246623	1.239634	2	
8738.0	2.341735	1.060235	1	
7544.0	3.201046	0.498843	1	
6377.0	6.066013	0.120927	1	
36842.0	8.829379	0.895657	1	
81046.0	15.833048	1.568245	2	
67736.0	13.516711	1.220153	2	
32492.0	0.664284	1.116755	1	
39299.0	6.325139	0.605109	1	
77289.0	8.677499	0.344373	2	
33835.0	8.188005	0.964896	1	
71890.0	9.414263	0.38403	2	
32054.0	9.196547	1.138253	1	
38579.0	10.202968	0.452363	1	
55984.0	2.119439	1.481661	2	
72694.0	13.635078	0.858314	2	
42299.0	0.083443	0.701669	2	
26635.0	9.149096	1.051446	1	
8579.0	1.933803	1.374388	1	
37302.0	14.115544	0.676198	1	
22878.0	8.933736	0.943352	1	
4364.0	2.661254	0.946117	1	
4985.0	0.988432	1.305027	1	
37068.0	2.063741	1.125946	1	
41137.0	2.22059	0.690754	2	
67759.0	6.424849	0.806641	2	
11831.0	1.156153	1.613674	1	
34502.0	3.03272	0.601847	1	
4088.0	3.076828	0.952089	1	
15199.0	0.0	0.318105	1	
17309.0	7.75048	0.554015	1	
42816.0	10.958135	1.4825	2	
43751.0	10.222018	0.488678	2	
58335.0	2.367988	0.435741	2	
75039.0	7.686054	1.381455	2	
42878.0	11.464879	1.481589	2	
42770.0	11.075735	0.089726	2	
8848.0	3.543989	0.345853	1	
31340.0	8.123889	1.28288	1	
41413.0	4.331769	0.754467	2	
12731.0	0.120865	1.211961	1	
22447.0	6.116109	0.701523	1	
33564.0	7.474534	0.50579	1	
48907.0	8.819454	0.649292	2	
8762.0	6.802144	0.615284	1	
46696.0	12.666325	0.93196	2	
36851.0	8.63618	0.399333	1	
67639.0	11.730991	1.289833	2	
171.0	8.132449	0.039062	1	
26674.0	10.296589	1.496144	1	
8739.0	7.583906	1.005764	1	
66668.0	9.777806	0.496377	2	
68732.0	8.833546	0.513876	2	
69995.0	4.907899	1.518036	2	
82008.0	8.362736	1.285939	2	
25054.0	9.084726	1.606312	1	
33085.0	14.164141	0.56097	1	
41379.0	9.080683	0.98992	2	
39417.0	6.522767	0.038548	1	
12556.0	3.690342	0.462281	1	
39432.0	3.563706	0.242019	1	
38010.0	1.06587	1.141569	1	
69306.0	6.683796	1.456317	2	
38000.0	1.712874	0.243945	1	
46321.0	13.109929	1.280111	2	
66293.0	11.32791	0.780977	2	
22730.0	4.545711	1.233254	1	
5952.0	3.367889	0.468104	1	
72308.0	8.326224	0.567347	2	
60338.0	8.978339	1.442034	2	
13301.0	5.655826	1.582159	1	
27884.0	8.855312	0.570684	1	
11188.0	6.649568	0.544233	1	
56796.0	3.966325	0.85041	2	
8571.0	1.924045	1.664782	1	
4914.0	6.004812	0.280369	1	
10784.0	0.0	0.375849	1	
39296.0	9.923018	0.092192	1	
13113.0	2.389084	0.119284	1	
70204.0	13.663189	0.133251	2	
46813.0	11.434976	0.321216	2	
11697.0	0.35827	1.292858	1	
44183.0	9.598873	0.223524	2	
2225.0	6.375275	0.60804	1	
29066.0	11.580532	0.458401	1	
4245.0	5.319324	1.59807	1	
34379.0	4.324031	1.603481	1	
44441.0	2.35837	1.273204	2	
2022.0	0.0	1.182708	1	
26866.0	12.824376	0.890411	1	
57070.0	1.587247	1.456982	2	
32932.0	8.510324	1.520683	1	
51967.0	10.428884	1.187734	2	
44432.0	8.346618	0.042318	2	
67066.0	7.541444	0.809226	2	
17262.0	2.540946	1.583286	1	
79728.0	9.473047	0.692513	2	
14259.0	0.352284	0.47408	1	
6122.0	0.0	0.589826	1	
76879.0	12.405171	0.567201	2	
11426.0	4.126775	0.871452	1	
2493.0	0.034087	0.335848	1	
19910.0	1.177634	0.075106	1	
10939.0	0.0	0.479996	1	
17716.0	0.994909	0.611135	1	
31390.0	11.053664	1.180117	1	
20375.0	0.0	1.679729	1	
26309.0	2.495011	1.459589	1	
33484.0	11.516831	0.001156	1	
45944.0	9.213215	0.797743	2	
4249.0	5.332865	0.109288	1	
6089.0	0.0	1.689771	1	
7513.0	0.0	1.126053	1	
27862.0	12.640062	1.690903	1	
39038.0	2.693142	1.317518	1	
19218.0	3.328969	0.268271	1	
62911.0	7.193166	1.117456	2	
77758.0	6.615512	1.521012	2	
27940.0	8.000567	0.835341	1	
2194.0	4.017541	0.512104	1	
37072.0	13.245859	0.927465	1	
15585.0	5.970616	0.813624	1	
25577.0	11.668719	0.886902	1	
8777.0	4.283237	1.272728	1	
29016.0	10.742963	0.971401	1	
21910.0	12.326672	1.592608	1	
12916.0	0.0	0.344622	1	
10976.0	0.0	0.922846	1	
79065.0	10.602095	0.573686	2	
36759.0	10.861859	1.155054	1	
50011.0	1.229094	1.63869	2	
1155.0	0.410392	1.313401	1	
71600.0	14.552711	0.616162	2	
30817.0	14.178043	0.616313	1	
54559.0	14.13626	0.362388	2	
29764.0	0.093534	1.207194	1	
69100.0	10.929021	0.40311	2	
47324.0	11.432919	0.825959	2	
73199.0	9.134527	0.586846	2	
44461.0	5.071432	1.42142	2	
45617.0	11.460254	1.541749	2	
28221.0	11.620039	1.103553	1	
7091.0	4.022079	0.207307	1	
6110.0	3.057842	1.631262	1	
79016.0	7.782169	0.404385	2	
18289.0	7.981741	0.929789	1	
43679.0	4.601363	0.268326	2	
22075.0	2.595564	1.115375	1	
23535.0	10.049077	0.391045	1	
25301.0	3.265444	1.57297	1	
32256.0	11.780282	1.511014	1	
36951.0	3.075975	0.286284	1	
31290.0	1.795307	0.194343	1	
38953.0	11.106979	0.202415	1	
35257.0	5.994413	0.800021	1	
25847.0	9.706062	1.012182	1	
32680.0	10.582992	0.836025	1	
62018.0	7.038266	1.458979	2	
9074.0	0.023771	0.015314	1	
33004.0	12.823982	0.676371	1	
44588.0	3.61777	0.493483	2	
32565.0	8.346684	0.253317	1	
38563.0	6.104317	0.099207	1	
75668.0	16.207776	0.584973	2	
9069.0	6.401969	1.691873	1	
53395.0	2.298696	0.559757	2	
28631.0	7.661515	0.055981	1	
71036.0	6.353608	1.645301	2	
71142.0	10.44278	0.33587	2	
37653.0	3.834509	1.346121	1	
76839.0	10.998587	0.584555	2	
9916.0	2.695935	1.512111	1	
38889.0	3.356646	0.32423	1	
39075.0	14.677836	0.793183	1	
48071.0	1.551934	0.130902	2	
7275.0	2.464739	0.223502	1	
41804.0	1.533216	1.007481	2	
35665.0	12.473921	0.16291	1	
67956.0	6.491596	0.032576	2	
41892.0	10.506276	1.510747	2	
38844.0	4.380388	0.748506	1	
74197.0	13.670988	1.687944	2	
14201.0	8.317599	0.390409	1	
3908.0	0.0	0.556245	1	
2459.0	0.0	0.290218	1	
32027.0	10.095799	1.188148	1	
12870.0	0.860695	1.482632	1	
9880.0	1.557564	0.711278	1	
72784.0	10.072779	0.75603	2	
17521.0	0.0	0.431468	1	
50283.0	7.140817	0.883813	2	
33536.0	11.384548	1.438307	1	
9452.0	3.214568	1.083536	1	
37457.0	11.720655	0.301636	1	
17724.0	6.374475	1.475925	1	
43869.0	5.749684	0.198875	2	
264.0	3.871808	0.552602	1	
25736.0	8.336309	0.636238	1	
39584.0	9.710442	1.503735	1	
31246.0	1.532611	1.433898	1	
49567.0	9.785785	0.984614	2	
7052.0	2.633627	1.097866	1	
35493.0	9.238935	0.494701	1	
10986.0	1.205656	1.398803	1	
49508.0	3.124909	1.670121	2	
5734.0	7.935489	1.585044	1	
65479.0	12.746636	1.560352	2	
77268.0	10.732563	0.545321	2	
28490.0	3.977403	0.766103	1	
13546.0	4.194426	0.450663	1	
37166.0	9.610286	0.142912	1	
16381.0	4.797555	1.260455	1	
10848.0	1.615279	0.093002	1	
35405.0	4.614771	1.027105	1	
15917.0	0.0	1.369726	1	
6131.0	0.608457	0.51222	1	
67432.0	6.558239	0.667579	2	
30354.0	12.315116	0.197068	1	
69696.0	7.014973	1.494616	2	
33481.0	8.822304	1.194177	1	
43075.0	10.086796	0.570455	2	
38343.0	7.241614	1.661627	1	
14318.0	4.602395	1.511768	1	
5367.0	7.434921	0.079792	1	
37894.0	10.46757	1.595418	1	
36172.0	9.948127	0.003663	1	
40123.0	2.478529	1.568987	2	
10976.0	5.938545	0.87854	1	
12705.0	0.0	0.948004	1	
12495.0	5.559181	1.357926	1	
35681.0	9.776654	0.535966	1	
46202.0	3.092056	0.490906	2	
11505.0	0.0	1.623311	1	
22834.0	4.459495	0.538867	1	
49901.0	8.334306	1.6466	2	
71932.0	11.226654	0.384686	2	
13279.0	3.904737	1.597294	1	
49112.0	7.038205	1.211329	2	
77129.0	9.83612	1.05434	2	
37447.0	1.990976	0.378081	1	
62397.0	9.005302	0.485385	2	
0.0	1.77251	1.039873	1	
15476.0	0.458674	0.81956	1	
40625.0	10.003919	0.231658	2	
36706.0	0.520807	1.476008	1	
28580.0	10.678214	1.431837	1	
25862.0	4.425992	1.363842	1	
63488.0	12.035355	0.831222	2	
33944.0	10.606732	1.253858	1	
30099.0	1.568653	0.684264	1	
13725.0	2.545434	0.024271	1	
36768.0	10.264062	0.982593	1	
64656.0	9.866276	0.685218	2	
14927.0	0.142704	0.057455	1	
43231.0	9.85327	1.521432	2	
66087.0	6.596604	1.653574	2	
19806.0	2.602287	1.321481	1	
41081.0	10.411776	0.664168	2	
10277.0	7.083449	0.622589	1	
7014.0	2.080068	1.254441	1	
17275.0	0.522844	1.622458	1	
31600.0	10.362	1.544827	1	
